date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:38	34424/34424	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529cb-8678%22	https://demo.graygrids.com/themes/emart-v2/assets/images/img4.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/img4.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:39	13974/13974	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529b8-3696%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-1.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-1.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:39	11205/11205	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529b6-2bc5%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-2.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-2.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:39	15914/15914	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529b5-3e2a%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-3.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-3.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:40	7006/7006	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529bc-1b5e%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-4.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-4.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:40	30112/30112	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529bb-75a0%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-5.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-5.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:40	14350/14350	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529bc-380e%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-6.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-6.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:41	9840/9840	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529bd-2670%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-7.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-7.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:41	174459/174459	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c0-2a97b%22	https://demo.graygrids.com/themes/emart-v2/assets/images/dsc-bg.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/dsc-bg.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:41	20327/20327	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529e9-4f67%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-8.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-8.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:42	37324/37324	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529ec-91cc%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-12.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-12.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:42	36040/36040	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529e0-8cc8%22	https://demo.graygrids.com/themes/emart-v2/assets/images/product-10.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/product-10.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:42	108991/108991	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529d8-1a9bf%22	https://demo.graygrids.com/themes/emart-v2/assets/images/bg1.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/bg1.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:43	16119/16119	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c2-3ef7%22	https://demo.graygrids.com/themes/emart-v2/assets/images/testimonial-1.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/testimonial-1.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:43	28237/28237	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c6-6e4d%22	https://demo.graygrids.com/themes/emart-v2/assets/images/testimonial-2.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/testimonial-2.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:44	22146/22146	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c3-5682%22	https://demo.graygrids.com/themes/emart-v2/assets/images/testimonial-3.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/testimonial-3.jpg	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:44	8296/8296	---MCZ	200	added ('OK')	image/png	etag:W/%225e3529c6-2068%22	https://demo.graygrids.com/themes/emart-v2/assets/images/payment.png	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/payment.png	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a1e484-4d7%22	https://demo.graygrids.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/emart/demo.graygrids.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.graygrids.com/themes/emart-v2/index.html)
18:10:45	108409/108409	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529d9-1a779%22	https://demo.graygrids.com/themes/emart-v2/assets/images/banner-add.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/banner-add.jpg	(from https://demo.graygrids.com/themes/emart-v2/shop-right.html)
18:10:46	218211/218211	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529ea-35463%22	https://demo.graygrids.com/themes/emart-v2/assets/images/about.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/about.jpg	(from https://demo.graygrids.com/themes/emart-v2/about.html)
18:10:46	35456/35456	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529e2-8a80%22	https://demo.graygrids.com/themes/emart-v2/assets/images/team-1.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/team-1.jpg	(from https://demo.graygrids.com/themes/emart-v2/about.html)
18:10:46	100920/100920	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529eb-18a38%22	https://demo.graygrids.com/themes/emart-v2/assets/images/team-2.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/team-2.jpg	(from https://demo.graygrids.com/themes/emart-v2/about.html)
18:10:47	40943/40943	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529e7-9fef%22	https://demo.graygrids.com/themes/emart-v2/assets/images/team-3.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/team-3.jpg	(from https://demo.graygrids.com/themes/emart-v2/about.html)
18:10:48	4971/4971	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c7-136b%22	https://demo.graygrids.com/themes/emart-v2/assets/images/review-1.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/review-1.jpg	(from https://demo.graygrids.com/themes/emart-v2/product-details.html)
18:10:48	8198/8198	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529cf-2006%22	https://demo.graygrids.com/themes/emart-v2/assets/images/review-2.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/review-2.jpg	(from https://demo.graygrids.com/themes/emart-v2/product-details.html)
18:10:49	29681/29681	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529df-73f1%22	https://demo.graygrids.com/themes/emart-v2/assets/images/blog-grid-1.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/blog-grid-1.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-left.html)
18:10:49	33073/33073	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529e4-8131%22	https://demo.graygrids.com/themes/emart-v2/assets/images/blog-grid-2.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/blog-grid-2.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-left.html)
18:10:50	56578/56578	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529ed-dd02%22	https://demo.graygrids.com/themes/emart-v2/assets/images/blog-grid-3.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/blog-grid-3.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-left.html)
18:10:50	7944/7944	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529e8-1f08%22	https://demo.graygrids.com/themes/emart-v2/assets/images/about-w.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/about-w.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-left.html)
18:10:51	22958/22958	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c4-59ae%22	https://demo.graygrids.com/themes/emart-v2/assets/images/add-blog.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/add-blog.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-left.html)
18:10:52	17332/17332	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529c1-43b4%22	https://demo.graygrids.com/themes/emart-v2/assets/images/sing-off.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/sing-off.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-details.html)
18:10:52	2901/2901	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225e3529f2-b55%22	https://demo.graygrids.com/themes/emart-v2/assets/images/author-4.jpg	C:/My%20Web%20Sites/emart/demo.graygrids.com/themes/emart-v2/assets/images/author-4.jpg	(from https://demo.graygrids.com/themes/emart-v2/blog-details.html)
